Price,Adj Close,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
Date,,,,,,,,,,
2021-07-16,15923.400390625,15923.400390625,15962.25,15882.599609375,15958.349609375,276300,15785.0150390625,15537.93498046875,-5.0225736783704455e-05,0.004541235297985103
2021-07-19,15752.400390625,15752.400390625,15836.900390625,15707.5,15754.5,242100,15785.31005859375,15556.51998046875,-0.010738912280361723,0.005144083284546261
2021-07-20,15632.099609375,15632.099609375,15728.4501953125,15578.5498046875,15703.9501953125,274300,15778.2775390625,15570.31498046875,-0.0076369809214345,0.0054025787503135655
2021-07-22,15824.0498046875,15824.0498046875,15834.7998046875,15726.400390625,15736.599609375,265300,15785.13251953125,15589.7809765625,0.012279233123449584,0.005962319120870737
2021-07-23,15856.0498046875,15856.0498046875,15899.7998046875,15768.400390625,15856.7998046875,294100,15788.4125,15612.97197265625,0.002022238326785386,0.005799654431263219
2021-07-26,15824.4501953125,15824.4501953125,15893.349609375,15797.0,15849.2998046875,267100,15786.617529296875,15635.90498046875,-0.0019929055322251976,0.005732025484541863
2021-07-27,15746.4501953125,15746.4501953125,15881.5498046875,15701.0,15860.5,311000,15783.205029296874,15652.3709765625,-0.004929081202650898,0.005802299657710434
2021-07-28,15709.400390625,15709.400390625,15767.5,15513.4501953125,15761.5498046875,318600,15781.2525390625,15664.3969921875,-0.002352898858342667,0.00575015310352704
2021-07-29,15778.4501953125,15778.4501953125,15817.349609375,15737.7998046875,15762.7001953125,401600,15784.100048828124,15679.36298828125,0.004395444954646832,0.005822244037986721
2021-07-30,15763.0498046875,15763.0498046875,15862.7998046875,15744.849609375,15800.599609375,400000,15788.2525390625,15696.50298828125,-0.000976039499086867,0.005791386791779087
